file	best_BER	alpha	block_size	num_bits
3000-15664-0045.flac	0.250	0.01	(32, 32)	4
3000-15664-0046.flac	0.250	0.01	(8, 8)	4
3536-23268-0000.flac	0.250	0.01	(8, 8)	4
3536-23268-0001.flac	0.000	0.01	(32, 32)	4
3536-23268-0002.flac	0.000	0.01	(32, 32)	8
3536-23268-0003.flac	0.250	0.05	(8, 8)	4
3536-23268-0004.flac	0.125	0.2	(16, 16)	8
3536-23268-0005.flac	0.000	0.05	(8, 8)	4
3536-23268-0006.flac	0.000	0.01	(32, 32)	4
3536-23268-0007.flac	0.000	0.1	(16, 16)	4
3536-23268-0008.flac	0.250	0.05	(16, 16)	4
3536-23268-0009.flac	0.250	0.01	(8, 8)	8
3536-23268-0010.flac	0.000	0.01	(8, 8)	4
3536-23268-0011.flac	0.250	0.01	(8, 8)	4
3536-23268-0012.flac	0.000	0.1	(16, 16)	4
3536-23268-0013.flac	0.125	0.05	(32, 32)	8
3536-23268-0014.flac	0.250	0.01	(8, 8)	4
3536-23268-0015.flac	0.000	0.1	(32, 32)	4
3536-23268-0016.flac	0.250	0.01	(8, 8)	4
3536-23268-0017.flac	0.000	0.1	(32, 32)	4
3536-23268-0018.flac	0.000	0.05	(8, 8)	4
3536-23268-0019.flac	0.000	0.1	(8, 8)	4
3536-23268-0020.flac	0.250	0.01	(32, 32)	4
3536-23268-0021.flac	0.000	0.05	(16, 16)	4
3536-23268-0022.flac	0.000	0.1	(16, 16)	4
3536-23268-0023.flac	0.250	0.01	(16, 16)	4
3536-23268-0024.flac	0.000	0.05	(16, 16)	4
3536-23268-0025.flac	0.000	0.01	(32, 32)	4
3536-23268-0026.flac	0.000	0.01	(8, 8)	4
3536-23268-0027.flac	0.000	0.1	(32, 32)	4
3536-23268-0028.flac	0.000	0.01	(16, 16)	4
3536-23268-0029.flac	0.125	0.05	(8, 8)	8
3536-23268-0030.flac	0.000	0.01	(16, 16)	4
3576-138058-0000.flac	0.250	0.01	(32, 32)	4
3576-138058-0001.flac	0.000	0.2	(16, 16)	4
3576-138058-0002.flac	0.000	0.01	(8, 8)	4
3576-138058-0003.flac	0.250	0.01	(32, 32)	8
3576-138058-0004.flac	0.250	0.2	(16, 16)	16
3576-138058-0005.flac	0.000	0.2	(8, 8)	4
3576-138058-0006.flac	0.250	0.05	(8, 8)	4
3576-138058-0007.flac	0.250	0.05	(16, 16)	4
3576-138058-0008.flac	0.125	0.2	(8, 8)	8
3576-138058-0009.flac	0.250	0.1	(8, 8)	4
3576-138058-0010.flac	0.250	0.01	(8, 8)	4
3576-138058-0011.flac	0.000	0.01	(8, 8)	4
3576-138058-0012.flac	0.000	0.01	(32, 32)	4
3576-138058-0013.flac	0.250	0.01	(8, 8)	8
3576-138058-0014.flac	0.125	0.2	(16, 16)	8
3576-138058-0015.flac	0.000	0.1	(16, 16)	4
3576-138058-0016.flac	0.250	0.01	(8, 8)	8
3576-138058-0017.flac	0.250	0.05	(32, 32)	4
3576-138058-0018.flac	0.125	0.05	(8, 8)	8
3576-138058-0019.flac	0.188	0.01	(8, 8)	16
3576-138058-0020.flac	0.000	0.05	(8, 8)	4
3576-138058-0021.flac	0.000	0.01	(32, 32)	4
3576-138058-0022.flac	0.250	0.01	(8, 8)	4
3576-138058-0023.flac	0.000	0.1	(32, 32)	4
3576-138058-0024.flac	0.250	0.01	(32, 32)	4
3576-138058-0025.flac	0.000	0.05	(8, 8)	4
3576-138058-0026.flac	0.250	0.01	(32, 32)	4
3576-138058-0027.flac	0.000	0.01	(8, 8)	4
3576-138058-0028.flac	0.125	0.01	(16, 16)	8
3576-138058-0029.flac	0.250	0.01	(32, 32)	4
3576-138058-0030.flac	0.000	0.01	(32, 32)	4
3576-138058-0031.flac	0.250	0.01	(32, 32)	4
3576-138058-0032.flac	0.000	0.05	(8, 8)	4
3576-138058-0033.flac	0.000	0.01	(8, 8)	4
3576-138058-0034.flac	0.000	0.01	(16, 16)	4
3576-138058-0035.flac	0.000	0.05	(32, 32)	4
3576-138058-0036.flac	0.250	0.01	(32, 32)	8
3576-138058-0037.flac	0.000	0.05	(32, 32)	4
3576-138058-0038.flac	0.250	0.01	(8, 8)	4
3576-138058-0039.flac	0.000	0.05	(32, 32)	4
3576-138058-0040.flac	0.000	0.1	(16, 16)	4
3752-4944-0000.flac	0.250	0.01	(16, 16)	8
3752-4944-0001.flac	0.000	0.05	(8, 8)	4
3752-4944-0002.flac	0.188	0.1	(32, 32)	16
3752-4944-0003.flac	0.250	0.1	(16, 16)	4
3752-4944-0004.flac	0.250	0.01	(8, 8)	4
3752-4944-0005.flac	0.000	0.1	(8, 8)	4
3752-4944-0006.flac	0.250	0.01	(8, 8)	8
3752-4944-0007.flac	0.250	0.01	(32, 32)	4
3752-4944-0008.flac	0.000	0.01	(32, 32)	4
3752-4944-0009.flac	0.250	0.01	(16, 16)	4
3752-4944-0010.flac	0.000	0.05	(16, 16)	4
3752-4944-0011.flac	0.125	0.2	(32, 32)	8
3752-4944-0012.flac	0.125	0.2	(8, 8)	8
3752-4944-0013.flac	0.000	0.01	(8, 8)	4
3752-4944-0014.flac	0.000	0.01	(16, 16)	4
3752-4944-0015.flac	0.250	0.05	(8, 8)	4
3752-4944-0016.flac	0.188	0.1	(32, 32)	16
3752-4944-0017.flac	0.125	0.01	(8, 8)	8
3752-4944-0018.flac	0.000	0.01	(8, 8)	4
3752-4944-0019.flac	0.000	0.1	(8, 8)	8
3752-4944-0020.flac	0.000	0.01	(16, 16)	4
3752-4944-0021.flac	0.125	0.2	(16, 16)	8
3752-4944-0022.flac	0.250	0.1	(8, 8)	4
3752-4944-0023.flac	0.000	0.01	(32, 32)	4
3752-4944-0024.flac	0.125	0.1	(8, 8)	8
3752-4944-0025.flac	0.188	0.2	(32, 32)	16
3752-4944-0026.flac	0.125	0.01	(16, 16)	8
3752-4944-0027.flac	0.000	0.05	(16, 16)	4
3752-4944-0028.flac	0.000	0.01	(32, 32)	4
3752-4944-0029.flac	0.250	0.01	(8, 8)	8
3752-4944-0030.flac	0.000	0.01	(8, 8)	8
3752-4944-0031.flac	0.000	0.05	(32, 32)	4
3752-4944-0032.flac	0.250	0.01	(8, 8)	4
3752-4944-0033.flac	0.000	0.01	(8, 8)	4
3752-4944-0034.flac	0.000	0.1	(32, 32)	4
3752-4944-0035.flac	0.000	0.01	(32, 32)	4
3752-4944-0036.flac	0.125	0.01	(8, 8)	8
3752-4944-0037.flac	0.125	0.1	(8, 8)	8
3752-4944-0038.flac	0.250	0.01	(8, 8)	4
3752-4944-0039.flac	0.000	0.2	(16, 16)	4
3752-4944-0040.flac	0.250	0.01	(16, 16)	4
3752-4944-0041.flac	0.125	0.05	(16, 16)	16
3752-4944-0042.flac	0.000	0.01	(8, 8)	4
3752-4944-0043.flac	0.000	0.2	(16, 16)	4
3752-4944-0044.flac	0.188	0.05	(8, 8)	16
3752-4944-0045.flac	0.125	0.2	(32, 32)	8
3752-4944-0046.flac	0.125	0.01	(8, 8)	8
3752-4944-0047.flac	0.250	0.01	(16, 16)	4
3752-4944-0048.flac	0.250	0.1	(16, 16)	4
3752-4944-0049.flac	0.000	0.05	(8, 8)	4
3752-4944-0050.flac	0.000	0.1	(32, 32)	4
3752-4944-0051.flac	0.000	0.1	(8, 8)	4
3752-4944-0052.flac	0.250	0.01	(8, 8)	4
3752-4944-0053.flac	0.000	0.05	(8, 8)	4
3752-4944-0054.flac	0.000	0.2	(8, 8)	4
3752-4944-0055.flac	0.000	0.2	(8, 8)	4
3752-4944-0056.flac	0.000	0.05	(16, 16)	4
3752-4944-0057.flac	0.000	0.01	(8, 8)	8
3752-4944-0058.flac	0.000	0.1	(16, 16)	4
3752-4944-0059.flac	0.000	0.05	(32, 32)	4
3752-4944-0060.flac	0.000	0.01	(16, 16)	4
3752-4944-0061.flac	0.000	0.01	(32, 32)	4
3752-4944-0062.flac	0.000	0.05	(8, 8)	4
3752-4944-0063.flac	0.125	0.2	(16, 16)	8
3752-4944-0064.flac	0.188	0.1	(16, 16)	16
3752-4944-0065.flac	0.000	0.2	(8, 8)	8
3752-4944-0066.flac	0.000	0.01	(16, 16)	4
3752-4944-0067.flac	0.000	0.05	(16, 16)	4
3752-4944-0068.flac	0.000	0.2	(16, 16)	4
3752-4944-0069.flac	0.250	0.1	(32, 32)	4
5338-24640-0000.flac	0.125	0.05	(8, 8)	8
5338-24640-0001.flac	0.000	0.01	(32, 32)	4
5338-24640-0002.flac	0.250	0.01	(8, 8)	4
5338-24640-0003.flac	0.000	0.01	(8, 8)	4
5338-24640-0004.flac	0.000	0.01	(16, 16)	4
5338-24640-0005.flac	0.250	0.01	(8, 8)	4
5338-24640-0006.flac	0.000	0.01	(8, 8)	4
5338-24640-0007.flac	0.000	0.01	(16, 16)	4
5338-24640-0008.flac	0.000	0.05	(16, 16)	4
5338-24640-0009.flac	0.000	0.01	(16, 16)	4
5338-284437-0000.flac	0.125	0.01	(16, 16)	8
5338-284437-0001.flac	0.000	0.1	(8, 8)	4
5338-284437-0002.flac	0.250	0.01	(16, 16)	8
5338-284437-0003.flac	0.125	0.05	(8, 8)	8
5338-284437-0004.flac	0.125	0.01	(8, 8)	8
5338-284437-0005.flac	0.125	0.01	(32, 32)	8
5338-284437-0006.flac	0.000	0.2	(16, 16)	8
5338-284437-0007.flac	0.125	0.2	(8, 8)	8
5338-284437-0008.flac	0.125	0.2	(8, 8)	8
5338-284437-0009.flac	0.125	0.2	(16, 16)	8
5338-284437-0010.flac	0.125	0.2	(32, 32)	8
5338-284437-0011.flac	0.000	0.2	(16, 16)	4
5338-284437-0012.flac	0.000	0.1	(8, 8)	4
5338-284437-0013.flac	0.125	0.1	(16, 16)	8
5338-284437-0014.flac	0.000	0.1	(32, 32)	4
5338-284437-0015.flac	0.250	0.01	(8, 8)	4
5338-284437-0016.flac	0.250	0.01	(8, 8)	4
5338-284437-0017.flac	0.250	0.01	(8, 8)	4
5338-284437-0018.flac	0.000	0.1	(32, 32)	4
5338-284437-0019.flac	0.000	0.2	(8, 8)	4
5338-284437-0020.flac	0.000	0.05	(16, 16)	4
5338-284437-0021.flac	0.000	0.01	(32, 32)	4
5338-284437-0022.flac	0.000	0.01	(16, 16)	4
5338-284437-0023.flac	0.000	0.01	(16, 16)	4
5338-284437-0024.flac	0.000	0.01	(8, 8)	4
5338-284437-0025.flac	0.125	0.01	(32, 32)	8
5338-284437-0026.flac	0.250	0.01	(8, 8)	4
5338-284437-0027.flac	0.000	0.05	(32, 32)	4
5338-284437-0028.flac	0.125	0.01	(16, 16)	8
5338-284437-0029.flac	0.000	0.01	(16, 16)	4
5338-284437-0030.flac	0.000	0.1	(8, 8)	4
5338-284437-0031.flac	0.000	0.05	(32, 32)	4
5338-284437-0032.flac	0.125	0.05	(8, 8)	8
5338-284437-0033.flac	0.000	0.2	(8, 8)	4
5694-64038-0000.flac	0.250	0.01	(32, 32)	4
5694-64038-0001.flac	0.000	0.2	(32, 32)	4
5694-64038-0002.flac	0.250	0.01	(8, 8)	4
5694-64038-0003.flac	0.000	0.2	(8, 8)	4
5694-64038-0004.flac	0.250	0.01	(16, 16)	8
5694-64038-0005.flac	0.125	0.05	(8, 8)	8
5694-64038-0006.flac	0.000	0.01	(16, 16)	4
5694-64038-0007.flac	0.125	0.05	(16, 16)	8
5694-64038-0008.flac	0.000	0.1	(8, 8)	4
5694-64038-0009.flac	0.000	0.01	(32, 32)	4
5694-64038-0010.flac	0.000	0.1	(16, 16)	4
5694-64038-0011.flac	0.000	0.05	(8, 8)	4
5694-64038-0012.flac	0.188	0.2	(16, 16)	16
5694-64038-0013.flac	0.000	0.2	(8, 8)	4
5694-64038-0014.flac	0.250	0.01	(8, 8)	4
5694-64038-0015.flac	0.000	0.05	(8, 8)	4
5694-64038-0016.flac	0.000	0.1	(16, 16)	4
5694-64038-0017.flac	0.250	0.01	(8, 8)	4
5694-64038-0018.flac	0.250	0.05	(32, 32)	8
5694-64038-0019.flac	0.000	0.01	(16, 16)	4
5694-64038-0020.flac	0.000	0.05	(16, 16)	4
5694-64038-0021.flac	0.250	0.01	(8, 8)	4
5694-64038-0022.flac	0.000	0.01	(16, 16)	4
5694-64038-0023.flac	0.250	0.05	(8, 8)	4
5694-64038-0024.flac	0.250	0.01	(8, 8)	4
5694-64038-0025.flac	0.250	0.05	(8, 8)	4
5895-34615-0000.flac	0.000	0.01	(16, 16)	4
5895-34615-0001.flac	0.000	0.2	(8, 8)	4
5895-34615-0002.flac	0.000	0.1	(8, 8)	4
5895-34615-0003.flac	0.000	0.05	(32, 32)	4
5895-34615-0004.flac	0.000	0.05	(16, 16)	4
5895-34615-0005.flac	0.250	0.05	(8, 8)	4
5895-34615-0006.flac	0.000	0.1	(16, 16)	4
5895-34615-0007.flac	0.250	0.01	(8, 8)	4
5895-34615-0008.flac	0.000	0.01	(16, 16)	4
5895-34615-0009.flac	0.000	0.2	(8, 8)	8
5895-34615-0010.flac	0.000	0.01	(16, 16)	4
5895-34615-0011.flac	0.000	0.01	(16, 16)	4
5895-34615-0012.flac	0.125	0.01	(8, 8)	8
5895-34615-0013.flac	0.000	0.01	(16, 16)	4
5895-34615-0014.flac	0.000	0.05	(32, 32)	4
5895-34615-0015.flac	0.000	0.05	(32, 32)	4
5895-34615-0016.flac	0.000	0.05	(16, 16)	4
5895-34615-0017.flac	0.000	0.05	(16, 16)	4
5895-34615-0018.flac	0.000	0.2	(16, 16)	4
5895-34615-0019.flac	0.000	0.05	(32, 32)	4
5895-34615-0020.flac	0.000	0.01	(32, 32)	8
5895-34615-0021.flac	0.125	0.1	(8, 8)	8
5895-34622-0000.flac	0.000	0.2	(32, 32)	4
5895-34622-0001.flac	0.000	0.05	(16, 16)	8
5895-34622-0002.flac	0.000	0.05	(8, 8)	4
5895-34622-0003.flac	0.000	0.05	(32, 32)	4
5895-34622-0004.flac	0.000	0.2	(8, 8)	4
5895-34622-0005.flac	0.188	0.05	(16, 16)	16
5895-34622-0006.flac	0.000	0.05	(32, 32)	4
5895-34622-0007.flac	0.125	0.2	(32, 32)	8
5895-34622-0008.flac	0.000	0.01	(32, 32)	4
5895-34622-0009.flac	0.250	0.01	(8, 8)	4
5895-34622-0010.flac	0.000	0.01	(16, 16)	8
5895-34622-0011.flac	0.000	0.2	(8, 8)	4
5895-34622-0012.flac	0.000	0.1	(8, 8)	8
5895-34622-0013.flac	0.125	0.05	(32, 32)	8
5895-34622-0014.flac	0.188	0.2	(16, 16)	16
5895-34622-0015.flac	0.000	0.2	(16, 16)	4
5895-34622-0016.flac	0.000	0.01	(16, 16)	4
5895-34622-0017.flac	0.000	0.2	(32, 32)	4
5895-34622-0018.flac	0.250	0.01	(32, 32)	8
5895-34622-0019.flac	0.000	0.01	(16, 16)	4
5895-34622-0020.flac	0.000	0.01	(8, 8)	4
5895-34622-0021.flac	0.250	0.01	(16, 16)	4
5895-34622-0022.flac	0.000	0.01	(16, 16)	4
5895-34622-0023.flac	0.250	0.01	(16, 16)	4
5895-34629-0000.flac	0.250	0.01	(16, 16)	8
5895-34629-0001.flac	0.125	0.05	(8, 8)	8
5895-34629-0002.flac	0.125	0.2	(8, 8)	8
5895-34629-0003.flac	0.125	0.05	(32, 32)	8
5895-34629-0004.flac	0.125	0.01	(16, 16)	8
5895-34629-0005.flac	0.000	0.2	(8, 8)	4
5895-34629-0006.flac	0.125	0.01	(8, 8)	8
5895-34629-0007.flac	0.250	0.05	(16, 16)	8
5895-34629-0008.flac	0.000	0.05	(8, 8)	8
5895-34629-0009.flac	0.000	0.2	(8, 8)	4
5895-34629-0010.flac	0.000	0.01	(16, 16)	4
5895-34629-0011.flac	0.125	0.1	(32, 32)	8
5895-34629-0012.flac	0.250	0.01	(8, 8)	8
5895-34629-0013.flac	0.250	0.01	(8, 8)	4
5895-34629-0014.flac	0.000	0.01	(32, 32)	4
5895-34629-0015.flac	0.000	0.01	(8, 8)	4
5895-34629-0016.flac	0.250	0.05	(8, 8)	4
5895-34629-0017.flac	0.000	0.2	(16, 16)	4
5895-34629-0018.flac	0.000	0.05	(16, 16)	4
5895-34629-0019.flac	0.000	0.01	(16, 16)	4
5895-34629-0020.flac	0.125	0.2	(32, 32)	8
5895-34629-0021.flac	0.000	0.01	(8, 8)	4
5895-34629-0022.flac	0.250	0.01	(16, 16)	4
5895-34629-0023.flac	0.000	0.01	(8, 8)	4
5895-34629-0024.flac	0.250	0.01	(32, 32)	4
5895-34629-0025.flac	0.000	0.01	(16, 16)	4
5895-34629-0026.flac	0.188	0.1	(16, 16)	16
5895-34629-0027.flac	0.000	0.01	(16, 16)	4
5895-34629-0028.flac	0.000	0.1	(8, 8)	4
5895-34629-0029.flac	0.000	0.01	(32, 32)	4
5895-34629-0030.flac	0.250	0.01	(8, 8)	16
5895-34629-0031.flac	0.125	0.01	(32, 32)	16
5895-34629-0032.flac	0.000	0.01	(8, 8)	4
5895-34629-0033.flac	0.000	0.01	(32, 32)	4
6241-61943-0000.flac	0.000	0.2	(8, 8)	4
6241-61943-0001.flac	0.188	0.1	(8, 8)	16
6241-61943-0002.flac	0.125	0.01	(8, 8)	8
6241-61943-0003.flac	0.250	0.05	(8, 8)	4
6241-61943-0004.flac	0.125	0.2	(16, 16)	8
6241-61943-0005.flac	0.000	0.2	(8, 8)	4
6241-61943-0006.flac	0.250	0.05	(16, 16)	4
6241-61943-0007.flac	0.000	0.01	(16, 16)	4
6241-61943-0008.flac	0.250	0.01	(16, 16)	8
6241-61943-0009.flac	0.250	0.01	(8, 8)	4
6241-61943-0010.flac	0.000	0.05	(8, 8)	4
6241-61943-0011.flac	0.125	0.01	(32, 32)	8
6241-61943-0012.flac	0.250	0.01	(8, 8)	4
6241-61943-0013.flac	0.000	0.05	(16, 16)	4
6241-61943-0014.flac	0.250	0.05	(8, 8)	4
6241-61943-0015.flac	0.000	0.1	(8, 8)	4
6241-61943-0016.flac	0.000	0.05	(32, 32)	4
6241-61943-0017.flac	0.000	0.01	(8, 8)	4
6241-61943-0018.flac	0.125	0.1	(16, 16)	8
6241-61943-0019.flac	0.250	0.01	(32, 32)	4
6241-61943-0020.flac	0.125	0.05	(16, 16)	8
6241-61943-0021.flac	0.250	0.05	(8, 8)	4
6241-61943-0022.flac	0.000	0.05	(32, 32)	4
6241-61943-0023.flac	0.125	0.2	(8, 8)	8
6241-61943-0024.flac	0.250	0.05	(32, 32)	4
6241-61943-0025.flac	0.000	0.05	(16, 16)	4
6241-61943-0026.flac	0.000	0.01	(8, 8)	4
6241-61943-0027.flac	0.250	0.01	(32, 32)	4
6241-61946-0000.flac	0.000	0.05	(8, 8)	4
6241-61946-0001.flac	0.125	0.05	(32, 32)	8
6241-61946-0002.flac	0.000	0.05	(32, 32)	8
6241-61946-0003.flac	0.125	0.1	(16, 16)	8
6241-61946-0004.flac	0.250	0.01	(8, 8)	4
6241-61946-0005.flac	0.250	0.01	(8, 8)	4
6241-61946-0006.flac	0.250	0.01	(8, 8)	4
6241-61946-0007.flac	0.000	0.2	(8, 8)	4
6241-61946-0008.flac	0.000	0.01	(32, 32)	8
6241-61946-0009.flac	0.125	0.2	(8, 8)	8
6241-61946-0010.flac	0.250	0.05	(8, 8)	4
6241-61946-0011.flac	0.000	0.1	(32, 32)	4
6241-61946-0012.flac	0.125	0.01	(16, 16)	8
6241-61946-0013.flac	0.250	0.01	(8, 8)	8
6241-61946-0014.flac	0.000	0.05	(8, 8)	4
6241-61946-0015.flac	0.250	0.01	(16, 16)	4
6241-61946-0016.flac	0.000	0.05	(16, 16)	4
6241-61946-0017.flac	0.250	0.01	(8, 8)	8
6241-61946-0018.flac	0.188	0.05	(32, 32)	16
6241-61946-0019.flac	0.125	0.1	(8, 8)	8
6241-61946-0020.flac	0.250	0.05	(16, 16)	4
6241-61946-0021.flac	0.125	0.05	(8, 8)	8
6241-61946-0022.flac	0.000	0.01	(16, 16)	4
6241-61946-0023.flac	0.125	0.1	(16, 16)	8
6295-244435-0000.flac	0.125	0.01	(16, 16)	8
6295-244435-0001.flac	0.000	0.01	(8, 8)	4
6295-244435-0002.flac	0.000	0.01	(8, 8)	4
6295-244435-0003.flac	0.000	0.05	(8, 8)	4
6295-244435-0004.flac	0.000	0.05	(16, 16)	4
6295-244435-0005.flac	0.000	0.01	(16, 16)	4
6295-244435-0006.flac	0.000	0.05	(8, 8)	4
6295-244435-0007.flac	0.000	0.05	(32, 32)	4
6295-244435-0008.flac	0.125	0.05	(32, 32)	8
6295-244435-0009.flac	0.000	0.1	(16, 16)	4
6295-244435-0010.flac	0.250	0.01	(8, 8)	8
6295-244435-0011.flac	0.188	0.2	(16, 16)	16
6295-244435-0012.flac	0.000	0.1	(32, 32)	4
6295-244435-0013.flac	0.250	0.1	(16, 16)	4
6295-244435-0014.flac	0.000	0.01	(16, 16)	4
6295-244435-0015.flac	0.000	0.01	(32, 32)	4
6295-244435-0016.flac	0.250	0.01	(32, 32)	4
6295-244435-0017.flac	0.000	0.01	(32, 32)	8
6295-244435-0018.flac	0.000	0.1	(32, 32)	4
6295-244435-0019.flac	0.000	0.2	(32, 32)	4
6295-244435-0020.flac	0.000	0.1	(8, 8)	4
6295-244435-0021.flac	0.250	0.01	(8, 8)	4
6295-244435-0022.flac	0.125	0.1	(32, 32)	8
6295-244435-0023.flac	0.000	0.05	(32, 32)	4
6295-244435-0024.flac	0.000	0.01	(32, 32)	4
6295-244435-0025.flac	0.250	0.01	(32, 32)	4
6295-244435-0026.flac	0.000	0.2	(16, 16)	4
6295-244435-0027.flac	0.188	0.1	(8, 8)	16
6295-244435-0028.flac	0.000	0.01	(8, 8)	4
6295-244435-0029.flac	0.125	0.01	(16, 16)	8
6295-244435-0030.flac	0.250	0.1	(8, 8)	4
6295-244435-0031.flac	0.000	0.01	(32, 32)	4
6295-244435-0032.flac	0.000	0.01	(16, 16)	4
6295-244435-0033.flac	0.125	0.2	(8, 8)	8
6295-244435-0034.flac	0.125	0.1	(16, 16)	8
6295-244435-0035.flac	0.000	0.05	(32, 32)	4
6295-244435-0036.flac	0.000	0.1	(32, 32)	4
6295-244435-0037.flac	0.000	0.01	(16, 16)	4
6295-244435-0038.flac	0.000	0.01	(16, 16)	4
6295-244435-0039.flac	0.125	0.1	(16, 16)	8
6295-244435-0040.flac	0.000	0.05	(16, 16)	4
6319-57405-0000.flac	0.250	0.01	(8, 8)	4
6319-57405-0001.flac	0.188	0.1	(16, 16)	16
6319-57405-0002.flac	0.125	0.2	(16, 16)	8
6319-57405-0003.flac	0.250	0.01	(8, 8)	8
6319-57405-0004.flac	0.000	0.1	(8, 8)	4
6319-57405-0005.flac	0.250	0.1	(16, 16)	4
6319-57405-0006.flac	0.000	0.05	(8, 8)	4
6319-57405-0007.flac	0.000	0.05	(8, 8)	4
6319-57405-0008.flac	0.000	0.05	(32, 32)	4
6319-57405-0009.flac	0.000	0.05	(32, 32)	4
6319-57405-0010.flac	0.188	0.01	(16, 16)	16
6319-57405-0011.flac	0.000	0.01	(16, 16)	4
6319-57405-0012.flac	0.000	0.2	(32, 32)	4
777-126732-0000.flac	0.250	0.05	(8, 8)	8
777-126732-0001.flac	0.125	0.01	(32, 32)	8
777-126732-0002.flac	0.000	0.1	(16, 16)	4
777-126732-0003.flac	0.000	0.01	(8, 8)	4
777-126732-0004.flac	0.250	0.01	(8, 8)	8
777-126732-0005.flac	0.000	0.01	(32, 32)	8
777-126732-0006.flac	0.000	0.05	(32, 32)	4
777-126732-0007.flac	0.000	0.05	(8, 8)	4
777-126732-0008.flac	0.250	0.01	(8, 8)	16
777-126732-0009.flac	0.000	0.05	(8, 8)	4
777-126732-0010.flac	0.250	0.01	(8, 8)	4
777-126732-0011.flac	0.125	0.01	(32, 32)	8
777-126732-0012.flac	0.000	0.01	(8, 8)	4
777-126732-0013.flac	0.000	0.01	(16, 16)	4
777-126732-0014.flac	0.000	0.1	(32, 32)	4
777-126732-0015.flac	0.250	0.01	(8, 8)	16
777-126732-0016.flac	0.000	0.01	(32, 32)	4
777-126732-0017.flac	0.250	0.01	(32, 32)	4
777-126732-0018.flac	0.125	0.01	(16, 16)	8
777-126732-0019.flac	0.000	0.05	(16, 16)	4
777-126732-0020.flac	0.250	0.01	(32, 32)	4
777-126732-0021.flac	0.125	0.05	(16, 16)	8
777-126732-0022.flac	0.250	0.01	(8, 8)	4
777-126732-0023.flac	0.250	0.01	(32, 32)	4
777-126732-0024.flac	0.000	0.2	(32, 32)	4
777-126732-0025.flac	0.000	0.2	(8, 8)	4
777-126732-0026.flac	0.250	0.01	(8, 8)	4
777-126732-0027.flac	0.000	0.05	(8, 8)	4
777-126732-0028.flac	0.000	0.01	(16, 16)	4
777-126732-0029.flac	0.000	0.05	(32, 32)	4
777-126732-0030.flac	0.000	0.1	(32, 32)	4
777-126732-0031.flac	0.125	0.2	(8, 8)	8
777-126732-0032.flac	0.000	0.05	(8, 8)	4
777-126732-0033.flac	0.000	0.01	(32, 32)	4
777-126732-0034.flac	0.000	0.05	(8, 8)	4
777-126732-0035.flac	0.000	0.01	(32, 32)	4
777-126732-0036.flac	0.125	0.01	(32, 32)	8
777-126732-0037.flac	0.000	0.05	(16, 16)	4
777-126732-0038.flac	0.250	0.01	(8, 8)	4
777-126732-0039.flac	0.125	0.05	(32, 32)	8
777-126732-0040.flac	0.000	0.05	(32, 32)	4
777-126732-0041.flac	0.000	0.2	(32, 32)	4
777-126732-0042.flac	0.125	0.01	(32, 32)	8
777-126732-0043.flac	0.000	0.01	(32, 32)	4
777-126732-0044.flac	0.250	0.01	(16, 16)	4
777-126732-0045.flac	0.000	0.01	(16, 16)	4
777-126732-0046.flac	0.000	0.2	(32, 32)	4
777-126732-0047.flac	0.000	0.01	(32, 32)	4
777-126732-0048.flac	0.000	0.2	(8, 8)	4
777-126732-0049.flac	0.250	0.05	(32, 32)	4
777-126732-0050.flac	0.000	0.1	(32, 32)	4
777-126732-0051.flac	0.000	0.05	(32, 32)	4
777-126732-0052.flac	0.188	0.01	(8, 8)	16
777-126732-0053.flac	0.188	0.05	(32, 32)	16
777-126732-0054.flac	0.000	0.1	(16, 16)	4
777-126732-0055.flac	0.125	0.1	(32, 32)	16
777-126732-0056.flac	0.000	0.1	(16, 16)	4
777-126732-0057.flac	0.125	0.2	(8, 8)	8
777-126732-0058.flac	0.000	0.2	(32, 32)	4
777-126732-0059.flac	0.250	0.05	(32, 32)	4
777-126732-0060.flac	0.000	0.01	(8, 8)	4
777-126732-0061.flac	0.000	0.01	(8, 8)	4
777-126732-0062.flac	0.000	0.01	(32, 32)	4
777-126732-0063.flac	0.000	0.2	(16, 16)	4
777-126732-0064.flac	0.250	0.01	(8, 8)	8
777-126732-0065.flac	0.125	0.05	(16, 16)	8
777-126732-0066.flac	0.188	0.01	(8, 8)	16
777-126732-0067.flac	0.125	0.1	(32, 32)	8
777-126732-0068.flac	0.125	0.01	(16, 16)	8
777-126732-0069.flac	0.250	0.01	(8, 8)	4
777-126732-0070.flac	0.125	0.1	(8, 8)	8
777-126732-0071.flac	0.250	0.01	(16, 16)	4
777-126732-0072.flac	0.125	0.2	(8, 8)	8
777-126732-0073.flac	0.125	0.01	(32, 32)	8
777-126732-0074.flac	0.000	0.05	(8, 8)	4
777-126732-0075.flac	0.250	0.01	(8, 8)	4
777-126732-0076.flac	0.250	0.01	(16, 16)	4
777-126732-0077.flac	0.000	0.05	(16, 16)	4
777-126732-0078.flac	0.000	0.1	(8, 8)	4
777-126732-0079.flac	0.125	0.01	(8, 8)	8
777-126732-0080.flac	0.250	0.01	(32, 32)	4
777-126732-0081.flac	0.000	0.05	(32, 32)	4
7850-281318-0000.flac	0.000	0.2	(8, 8)	4
7850-281318-0001.flac	0.000	0.05	(8, 8)	4
